id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,closest_station,stop_id,station,line__001,line__002,ll__001,ll__002,closest_station_distance,closest_station_1km,closest_station_2km,closest_station_3km,closest_station_4km,closest_station_5km,closest_station_10km,x,y
19694483,Chic 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.355974287371815,-71.06131976237303,Entire home/apt,230,2,16,2019-01-02,0.91,309,120,Downtown Crossing Station,109,Downtown Crossing Station,red,orange,42.355631,-71.06045999999998,0.08029988692509486,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,1250.0,810.0
19695447,Modernly Furnished Studio Apt Near Fenway park,95459395,Bluebird,,Jamaica Plain,42.32911271354372,-71.11262672182431,Entire home/apt,209,2,0,,,153,241,Back of the Hill Station,226,Back of the Hill Station,green,,42.330141,-71.11138299999998,0.15338389108503178,Back of the Hill Station,Back of the Hill Station,Back of the Hill Station,Back of the Hill Station,Back of the Hill Station,Back of the Hill Station,613.0,1195.0
19695858,Incredible 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.356286795786,-71.06112535578438,Entire home/apt,231,2,18,2018-11-12,1.0,309,103,Downtown Crossing Station,109,Downtown Crossing Station,red,orange,42.355631,-71.06045999999998,0.09114035828799352,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,1250.0,810.0
19696559,Stylish & Cozy 1-BR Apt. in The Heart of Boston!,95459395,Bluebird,,Jamaica Plain,42.32884361786664,-71.1125631249824,Entire home/apt,249,3,0,,,153,237,Heath Street Station,227,Heath Street Station,green,,42.328666,-71.110524,0.16878708392620567,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,586.0,1222.0
19696922,"Elegant, Spacious 1BR near Bunker Hill Monument!!",95459395,Bluebird,,Jamaica Plain,42.32971464981159,-71.11221226964012,Entire home/apt,299,3,2,2018-05-29,0.15,153,359,Back of the Hill Station,226,Back of the Hill Station,green,,42.330141,-71.11138299999998,0.08303355072458837,Back of the Hill Station,Back of the Hill Station,Back of the Hill Station,Back of the Hill Station,Back of the Hill Station,Back of the Hill Station,613.0,1195.0
19699023,Boston studio with gym and roof top access,138782376,Zachary,,Downtown,42.350882826396386,-71.06422589083112,Entire home/apt,170,5,0,,,1,0,Tufts Medical Center Station,141,Tufts Medical Center Station,orange,,42.349615,-71.063941,0.14290660573119407,Tufts Medical Center Station,Tufts Medical Center Station,Tufts Medical Center Station,Tufts Medical Center Station,Tufts Medical Center Station,Tufts Medical Center Station,1065.0,995.0
19712164,Comfortable secure suite historic Boston location,138910369,Charmaine,,Dorchester,42.298164044125706,-71.06890719230466,Private room,150,2,5,2019-01-08,1.47,1,15,Shawmut Station,121,Shawmut Station,red,,42.293251,-71.06573900000002,0.6052700118687295,Shawmut Station,Shawmut Station,Shawmut Station,Shawmut Station,Shawmut Station,Shawmut Station,1315.0,1537.0
19713115,"[1700-1C] 1 BR, 1 Bath at Serenity Apartments",25188,Seamless,,Jamaica Plain,42.32847053196207,-71.11253353031141,Entire home/apt,379,4,0,,,62,89,Heath Street Station,227,Heath Street Station,green,,42.328666,-71.110524,0.16661893981152615,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,586.0,1222.0
19720777,South End 2 Bdrm Penthouse w/Private Roofdeck,83731189,Richard,,South End,42.33838172686827,-71.07880663747959,Entire home/apt,200,2,21,2018-08-22,1.16,1,0,Symphony Station,218,Symphony Station,green,,42.342688,-71.085054,0.7020950859939388,Symphony Station,Symphony Station,Symphony Station,Symphony Station,Symphony Station,Symphony Station,828.0,972.0
19727919,Shelly's Place Bunk Room,139072570,Lance And Shelly,,East Boston,42.380875045273754,-71.0238367722048,Private room,59,1,153,2018-10-02,8.42,4,2,Wood Island Station,155,Wood Island Station,blue,,42.379651,-71.022976,0.15337572334232782,Wood Island Station,Wood Island Station,Wood Island Station,Wood Island Station,Wood Island Station,Wood Island Station,1588.0,426.0
19735537,Diana North End,122351910,Elena,,North End,42.36680140612919,-71.05684766434072,Private room,100,1,0,,,1,0,North Station,136,North Station,orange,green,42.365598,-71.061666,0.4178634270826346,North Station,North Station,North Station,North Station,North Station,North Station,1295.0,483.0
19744120,Charlestown/Boston Apartment. Charm and Location!!,8036929,Suzy,,Charlestown,42.37895649893305,-71.06514303326115,Entire home/apt,130,2,87,2018-12-28,4.82,1,154,Community College Station,135,Community College Station,orange,,42.373588,-71.069777,0.7079857628314512,Community College Station,Community College Station,Community College Station,Community College Station,Community College Station,Community College Station,1295.0,342.0
19744604,Great Loft in the South End,30376903,Doug,,South End,42.34217843781101,-71.07428692154058,Entire home/apt,116,3,0,,,1,0,Back Bay Station,142,Back Bay Station,orange,,42.347332,-71.076043,0.5909444503378192,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,Back Bay Station,1010.0,1053.0
19751849,Tucked Away Nook in Neighborhood,12521814,Nav,,Roxbury,42.31541262769415,-71.09031015338384,Private room,79,2,23,2018-08-05,1.27,22,90,Jackson Square Station,146,Jackson Square Station,orange,,42.323115,-71.099733,1.1548746930424387,,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,783.0,1279.0
19759879,View from above,5539018,Paulette,,Roxbury,42.33597864497628,-71.0802128015422,Private room,100,1,6,2017-08-27,0.33,1,0,Symphony Station,218,Symphony Station,green,,42.342688,-71.085054,0.8455264249990782,Symphony Station,Symphony Station,Symphony Station,Symphony Station,Symphony Station,Symphony Station,828.0,972.0
19768771,The best view in Dorchester!!!!,100363169,Nylton,,Dorchester,42.29249188962565,-71.05546610464577,Private room,125,2,7,2018-07-10,0.87,1,2,Shawmut Station,121,Shawmut Station,red,,42.293251,-71.06573900000002,0.8491772908097472,Shawmut Station,Shawmut Station,Shawmut Station,Shawmut Station,Shawmut Station,Shawmut Station,1315.0,1537.0
19769905,A room in Alston,139551362,Vladimir,,Allston,42.347742408646155,-71.13751265535521,Private room,120,1,0,,,1,0,Allston Street Station,183,Allston Street Station,green,,42.348695,-71.138041,0.11447709046191143,Allston Street Station,Allston Street Station,Allston Street Station,Allston Street Station,Allston Street Station,Allston Street Station,318.0,602.0
19777573,Comfortable private room 7 min from the airport!,9444135,Michelle,,South Boston,42.33478381343469,-71.03310377188437,Private room,100,3,2,2017-08-04,0.11,1,0,Andrew Station,112,Andrew Station,red,,42.330159,-71.057456,2.0667734976441907,,,Andrew Station,Andrew Station,Andrew Station,Andrew Station,1398.0,1130.0
19779706,Newly Renovated 2BR Close to Public Transportation,37673574,Jackie,,Allston,42.3515438052789,-71.14108444623213,Entire home/apt,10,1,13,2018-06-30,0.77,11,0,Warren Street Station,184,Warren Street Station,green,,42.348409,-71.140509,0.351767499162459,Warren Street Station,Warren Street Station,Warren Street Station,Warren Street Station,Warren Street Station,Warren Street Station,288.0,633.0
19783159,Hip and convenient spot close to Center room # 1,139670302,Joe/Rose,,Dorchester,42.31803699862099,-71.05397581161067,Private room,90,1,96,2018-10-29,5.19,6,90,JFK/UMass Station,113,JFK/UMass Station,red,,42.320895,-71.052177,0.35052325900526954,JFK/UMass Station,JFK/UMass Station,JFK/UMass Station,JFK/UMass Station,JFK/UMass Station,JFK/UMass Station,1398.0,1225.0
19785704,@@The hub hip convenient Area Close to ctr room #2,139670302,Joe/Rose,,Dorchester,42.31672589312829,-71.05356421491477,Private room,90,1,63,2018-11-18,3.42,6,89,JFK/UMass Station,113,JFK/UMass Station,red,,42.320895,-71.052177,0.4774078189310597,JFK/UMass Station,JFK/UMass Station,JFK/UMass Station,JFK/UMass Station,JFK/UMass Station,JFK/UMass Station,1398.0,1225.0
19790139,Bunker Hill Beauty,739333,Andrew,,Charlestown,42.381756184783946,-71.06898351614413,Entire home/apt,95,3,20,2019-01-01,1.1,1,10,Sullivan Square Station,134,Sullivan Square Station,orange,,42.383955,-71.077159,0.7146196780111,Sullivan Square Station,Sullivan Square Station,Sullivan Square Station,Sullivan Square Station,Sullivan Square Station,Sullivan Square Station,1295.0,285.0
19795843,My home is your HOME-- Boston<3 2 BATH,83819376,Ryan & Mary,,South Boston,42.336868316218585,-71.05280279412929,Entire home/apt,700,1,0,,,2,365,Broadway Station,111,Broadway Station,red,,42.342785,-71.056898,0.7390074350711487,Broadway Station,Broadway Station,Broadway Station,Broadway Station,Broadway Station,Broadway Station,1398.0,1055.0
19798661,"Lux 3 Bedroom in Chinatown w/WiFi, Gym",9419684,Mike,,Chinatown,42.34920602405439,-71.06120924233649,Entire home/apt,558,10,0,,,129,0,Tufts Medical Center Station,141,Tufts Medical Center Station,orange,,42.349615,-71.063941,0.2290519419563896,Tufts Medical Center Station,Tufts Medical Center Station,Tufts Medical Center Station,Tufts Medical Center Station,Tufts Medical Center Station,Tufts Medical Center Station,1065.0,995.0
19801241,"[1310-1EX] Luxury, Furnished 1BR on Newbury Street",25188,Seamless,,Back Bay,42.350533007855645,-71.08210843476878,Entire home/apt,285,30,0,,,62,89,Copley Station,170,Copley Station,green,,42.349937,-71.077489,0.3853555188061528,Copley Station,Copley Station,Copley Station,Copley Station,Copley Station,Copley Station,887.0,812.0
19817729,30 min. From Logan international airport,79029888,Yoselin,,Roslindale,42.274550646166475,-71.12775449088723,Private room,45,31,0,,,1,89,Mattapan Station,129,Mattapan Station,red,,42.267818,-71.09213199999998,3.025145198760035,,,,Mattapan Station,Mattapan Station,Mattapan Station,1062.0,1685.0
19820050,East Boston Oasis *King Size Bed and Private Bath*,2871793,Emily,,East Boston,42.37992658407065,-71.03828473109749,Private room,125,2,39,2018-12-31,4.22,1,0,Airport Station,156,Airport Station,blue,,42.37404,-71.030401,0.920771196228376,Airport Station,Airport Station,Airport Station,Airport Station,Airport Station,Airport Station,1547.0,469.0
19820827,Classic Style|Central Walking|Back Bay 3BR 1BA #3,1444340,Will,,Back Bay,42.350595671970304,-71.08888139096311,Entire home/apt,400,2,39,2018-11-05,2.23,37,184,Hynes Convention Center,171,Hynes Convention Center,green,,42.347939,-71.087939,0.30539124212916496,Hynes Convention Center,Hynes Convention Center,Hynes Convention Center,Hynes Convention Center,Hynes Convention Center,Hynes Convention Center,797.0,812.0
19823776,Airy 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.35605175202689,-71.06097308681214,Entire home/apt,231,2,25,2018-12-29,1.37,309,127,Downtown Crossing Station,109,Downtown Crossing Station,red,orange,42.355631,-71.06045999999998,0.06297924952344212,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,1250.0,810.0
19823907,Charming 4BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.356281548295975,-71.06131445864557,Entire home/apt,316,2,29,2018-11-16,1.75,309,67,Downtown Crossing Station,109,Downtown Crossing Station,red,orange,42.355631,-71.06045999999998,0.10080827892968283,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,1250.0,810.0
19824694,Delightful 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.35727381479858,-71.06078827375731,Entire home/apt,223,2,41,2018-12-19,2.23,309,93,Park Street Station,108,Park Street Station,red,green,42.356487,-71.062563,0.17005898540830744,Park Street Station,Park Street Station,Park Street Station,Park Street Station,Park Street Station,Park Street Station,1165.0,720.0
19824791,Massive Southie 3 bed with parking and backyard,7521948,Alex,,South Boston,42.334283877410456,-71.04521006425823,Entire home/apt,500,2,0,,,1,0,Andrew Station,112,Andrew Station,red,,42.330159,-71.057456,1.1061995203767472,,Andrew Station,Andrew Station,Andrew Station,Andrew Station,Andrew Station,1398.0,1130.0
19826935,Modern & Cozy Studio in The Heart of Boston *WOW*,95459395,Bluebird,,Jamaica Plain,42.3300353999826,-71.11133288567021,Entire home/apt,209,1,0,,,153,241,Back of the Hill Station,226,Back of the Hill Station,green,,42.330141,-71.11138299999998,0.012443406749850526,Back of the Hill Station,Back of the Hill Station,Back of the Hill Station,Back of the Hill Station,Back of the Hill Station,Back of the Hill Station,613.0,1195.0
19827018,Modern 2BR in Downtown Crossing by Sonder,12243051,Sonder,,Downtown,42.357471932269505,-71.06078072940922,Entire home/apt,235,2,17,2018-11-26,1.0,309,123,Park Street Station,108,Park Street Station,red,green,42.356487,-71.062563,0.1828694858105237,Park Street Station,Park Street Station,Park Street Station,Park Street Station,Park Street Station,Park Street Station,1165.0,720.0
19830344,Spacious Private Oasis on Quiet Street in JP,14748624,Tyler,,Jamaica Plain,42.31855898912951,-71.10978072523561,Entire home/apt,145,1,40,2018-12-02,2.18,1,0,Stony Brook Station,147,Stony Brook Station,orange,,42.317213,-71.104754,0.4395615736612207,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,715.0,1346.5
19830912,Hip spot close to ctr you’ll love my area room #4,139670302,Joe/Rose,,Dorchester,42.31777922203394,-71.05378035395297,Private room,40,1,72,2018-12-03,3.92,6,65,JFK/UMass Station,113,JFK/UMass Station,red,,42.320895,-71.052177,0.3706903315121409,JFK/UMass Station,JFK/UMass Station,JFK/UMass Station,JFK/UMass Station,JFK/UMass Station,JFK/UMass Station,1398.0,1225.0
19839113,"Pool, private room, and perfect location",15575274,Sa,,Allston,42.34662807543221,-71.1354993152774,Private room,75,1,23,2018-08-31,1.25,4,360,Griggs Street/Long Avenue Station,182,Griggs Street/Long Avenue Station,green,,42.348504,-71.134951,0.2134049631842282,Griggs Street/Long Avenue Station,Griggs Street/Long Avenue Station,Griggs Street/Long Avenue Station,Griggs Street/Long Avenue Station,Griggs Street/Long Avenue Station,Griggs Street/Long Avenue Station,346.0,572.0
19842407,Relaxing Oasis Close to Downtown Boston!,265933,Holly,,Jamaica Plain,42.319226346629755,-71.11635981979363,Private room,75,3,3,2017-08-26,0.17,1,0,Stony Brook Station,147,Stony Brook Station,orange,,42.317213,-71.104754,0.9801339897897944,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,715.0,1346.5
